##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### JD 2459866.5. Altitude 10.0 m ALS.
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-14T03:18:24.386991
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-077 ||    1.51126e+02    1.73109e+02    2.01341e+02    1.99857e+02    1.93748e+02    1.90474e+02    1.92207e+02    1.94067e+02    1.95921e+02    1.98846e+02    1.99837e+02    2.00142e+02    1.98360e+02    1.97689e+02    1.96797e+02    1.97533e+02    1.99365e+02    2.00921e+02    2.00405e+02    1.97940e+02    1.97902e+02    2.00768e+02    1.99963e+02    1.89424e+02    1.78462e+02    1.73508e+02    1.70898e+02    1.69971e+02    1.66777e+02    1.62853e+02    1.64016e+02    1.59768e+02    1.54339e+02    1.53353e+02    1.54224e+02    1.61233e+02    1.65443e+02    1.61634e+02    1.54807e+02    1.52232e+02    1.51036e+02    1.50712e+02    1.50731e+02    1.50684e+02    1.50591e+02    1.49866e+02    1.48501e+02    1.47812e+02
-071 ||    1.51126e+02    1.69659e+02    2.01465e+02    2.01508e+02    1.97359e+02    1.92617e+02    1.93807e+02    1.95748e+02    1.98033e+02    2.01636e+02    2.02255e+02    2.02271e+02    1.99882e+02    1.99546e+02    1.99180e+02    1.99166e+02    2.00282e+02    2.00836e+02    2.00730e+02    2.00713e+02    2.02099e+02    2.01997e+02    1.97735e+02    1.86323e+02    1.79784e+02    1.81936e+02    1.82165e+02    1.81303e+02    1.77760e+02    1.70410e+02    1.63453e+02    1.58326e+02    1.56778e+02    1.59260e+02    1.60525e+02    1.63652e+02    1.63165e+02    1.58767e+02    1.53785e+02    1.51326e+02    1.50970e+02    1.50824e+02    1.50724e+02    1.50677e+02    1.50621e+02    1.49856e+02    1.48588e+02    1.47812e+02
-065 ||    1.51126e+02    1.68483e+02    2.02122e+02    2.02922e+02    1.99469e+02    1.94973e+02    1.95299e+02    1.97283e+02    2.00220e+02    2.04382e+02    2.03735e+02    2.03065e+02    2.01471e+02    2.01806e+02    2.02362e+02    2.03035e+02    2.02788e+02    2.01552e+02    2.00451e+02    2.00912e+02    2.02850e+02    2.00593e+02    1.96132e+02    1.89298e+02    1.85008e+02    1.86024e+02    1.86715e+02    1.86252e+02    1.82752e+02    1.78844e+02    1.74820e+02    1.69513e+02    1.65954e+02    1.66281e+02    1.66498e+02    1.65182e+02    1.60272e+02    1.56098e+02    1.53306e+02    1.51200e+02    1.50914e+02    1.50925e+02    1.50735e+02    1.50653e+02    1.50680e+02    1.49676e+02    1.48673e+02    1.47812e+02
-060 ||    1.51126e+02    1.68636e+02    2.02912e+02    2.04217e+02    2.01135e+02    1.97216e+02    1.97789e+02    1.98707e+02    2.02156e+02    2.06836e+02    2.07793e+02    2.06863e+02    2.05201e+02    2.04853e+02    2.05092e+02    2.05613e+02    2.05364e+02    2.04865e+02    2.03668e+02    2.03003e+02    2.02118e+02    1.99047e+02    1.97340e+02    1.94746e+02    1.91960e+02    1.91902e+02    1.91668e+02    1.90713e+02    1.87767e+02    1.84495e+02    1.82714e+02    1.80378e+02    1.76750e+02    1.73192e+02    1.70900e+02    1.66565e+02    1.60195e+02    1.55869e+02    1.53079e+02    1.51203e+02    1.50879e+02    1.50952e+02    1.50754e+02    1.50651e+02    1.50648e+02    1.49835e+02    1.48729e+02    1.47812e+02
-054 ||    1.51126e+02    1.64302e+02    2.03364e+02    2.05257e+02    2.02940e+02    1.99933e+02    2.00266e+02    2.00864e+02    2.05323e+02    2.09494e+02    2.11037e+02    2.11177e+02    2.10283e+02    2.08988e+02    2.07934e+02    2.08446e+02    2.08363e+02    2.07979e+02    2.07820e+02    2.08758e+02    2.07510e+02    2.04893e+02    2.02618e+02    1.99357e+02    1.96252e+02    1.94341e+02    1.93090e+02    1.91650e+02    1.90302e+02    1.88040e+02    1.84787e+02    1.81907e+02    1.79084e+02    1.76366e+02    1.73081e+02    1.67180e+02    1.60919e+02    1.56304e+02    1.52942e+02    1.51231e+02    1.50968e+02    1.50911e+02    1.50762e+02    1.50662e+02    1.50588e+02    1.50227e+02    1.48778e+02    1.47812e+02
-048 ||    1.51126e+02    1.57768e+02    2.03358e+02    2.06526e+02    2.04603e+02    2.02601e+02    2.02428e+02    2.03941e+02    2.08926e+02    2.12070e+02    2.12398e+02    2.13235e+02    2.14013e+02    2.12929e+02    2.11710e+02    2.11418e+02    2.10938e+02    2.09981e+02    2.10194e+02    2.12266e+02    2.11656e+02    2.08870e+02    2.05695e+02    2.01360e+02    1.97636e+02    1.96053e+02    1.94848e+02    1.93007e+02    1.90805e+02    1.88047e+02    1.84697e+02    1.81560e+02    1.79154e+02    1.76647e+02    1.72881e+02    1.66636e+02    1.60801e+02    1.56138e+02    1.52927e+02    1.51276e+02    1.50968e+02    1.50848e+02    1.50768e+02    1.50665e+02    1.50635e+02    1.50483e+02    1.48837e+02    1.47812e+02
-042 ||    1.51126e+02    1.58538e+02    2.03258e+02    2.07380e+02    2.05958e+02    2.05639e+02    2.05689e+02    2.07553e+02    2.12146e+02    2.14074e+02    2.13367e+02    2.14293e+02    2.15033e+02    2.15531e+02    2.14228e+02    2.14415e+02    2.13579e+02    2.13088e+02    2.12478e+02    2.13007e+02    2.12598e+02    2.10448e+02    2.08456e+02    2.04753e+02    2.00794e+02    1.99025e+02    1.97375e+02    1.95046e+02    1.92665e+02    1.90158e+02    1.86690e+02    1.83006e+02    1.79208e+02    1.75259e+02    1.71098e+02    1.65688e+02    1.60344e+02    1.56084e+02    1.52973e+02    1.51289e+02    1.50916e+02    1.50825e+02    1.50783e+02    1.50672e+02    1.50619e+02    1.50445e+02    1.48959e+02    1.47812e+02
-037 ||    1.51126e+02    1.59065e+02    2.04041e+02    2.08050e+02    2.07753e+02    2.08820e+02    2.09361e+02    2.09768e+02    2.13409e+02    2.16781e+02    2.15819e+02    2.16333e+02    2.17119e+02    2.17815e+02    2.16705e+02    2.17737e+02    2.16987e+02    2.17084e+02    2.15663e+02    2.13903e+02    2.13001e+02    2.12421e+02    2.11915e+02    2.08557e+02    2.04929e+02    2.03150e+02    2.00625e+02    1.97690e+02    1.95387e+02    1.92720e+02    1.88741e+02    1.84536e+02    1.80305e+02    1.75545e+02    1.70831e+02    1.65581e+02    1.60268e+02    1.56076e+02    1.52975e+02    1.51307e+02    1.50920e+02    1.50837e+02    1.50801e+02    1.50708e+02    1.50569e+02    1.50141e+02    1.49111e+02    1.47812e+02
-031 ||    1.51126e+02    1.61008e+02    2.04371e+02    2.09152e+02    2.09468e+02    2.11320e+02    2.11884e+02    2.11958e+02    2.15494e+02    2.18041e+02    2.18649e+02    2.19491e+02    2.20517e+02    2.20071e+02    2.19325e+02    2.20352e+02    2.19915e+02    2.19182e+02    2.17912e+02    2.16284e+02    2.15097e+02    2.13677e+02    2.12964e+02    2.11573e+02    2.09044e+02    2.06917e+02    2.04282e+02    2.01258e+02    1.98316e+02    1.94682e+02    1.90376e+02    1.86156e+02    1.81895e+02    1.76890e+02    1.71576e+02    1.65873e+02    1.60496e+02    1.56307e+02    1.53070e+02    1.51385e+02    1.50981e+02    1.50868e+02    1.50817e+02    1.50735e+02    1.50531e+02    1.49877e+02    1.49223e+02    1.47812e+02
-025 ||    1.51126e+02    1.60007e+02    2.04348e+02    2.10058e+02    2.11373e+02    2.14351e+02    2.15828e+02    2.15769e+02    2.18119e+02    2.18634e+02    2.20458e+02    2.21859e+02    2.22682e+02    2.22037e+02    2.22626e+02    2.23056e+02    2.22460e+02    2.20996e+02    2.19874e+02    2.18655e+02    2.17493e+02    2.15988e+02    2.15158e+02    2.14974e+02    2.12810e+02    2.10523e+02    2.08645e+02    2.05512e+02    2.01687e+02    1.97081e+02    1.92397e+02    1.87959e+02    1.83719e+02    1.78770e+02    1.73096e+02    1.66814e+02    1.61241e+02    1.56923e+02    1.53293e+02    1.51532e+02    1.51056e+02    1.50919e+02    1.50824e+02    1.50744e+02    1.50502e+02    1.49674e+02    1.49314e+02    1.47812e+02
